"time","geo","PRI","GAS","DEP","CON","INF","EMI","MAR","REN","GDP","OIL"
2012,"SE",0.1312,17.78,30.1,846,97.57,78.8,44,50.23,10820,95.7
2012,"SI",0.1193,17.23,52.1,593,96.18,96,55.2,20.82,4270,95.7
2012,"SK",0.14,11.93,61.6,383,97.97,88,78.9,10.45,3140,95.7
2012,"TR",0.1044,7.24,75.6,269,77.42,97.3,54.3,13.21,1677,95.7
2012,"UK",0.1603,13.82,43.4,643,94.6,98.7,51.7,4.41,8050,95.7
2012.5,"AL",0.0973,15.02,20.5,188,96.55,91,56,34.16,1591,98.48
2012.5,"AT",0.1412,15.74,62.5,806,95.13,85.7,56,32.72,9440,98.48
2012.5,"BA",0.0687,12.3,34.1,537,96.13,91.2,45.8,18.66,1592,98.48
2012.5,"BE",0.1684,16.24,76.2,782,96.33,88.9,65.3,7.35,8430,98.48
2012.5,"BG",0.0796,12.87,37.6,315,102.46,112.2,36.8,17.37,1580,98.48
2012.5,"CY",0.2414,16.39,96.4,382,101.58,100.2,100,7.8,5700,98.48
2012.5,"CZ",0.1377,15.3,26.3,684,98.1,80.2,67.8,13.37,3910,98.48
2012.5,"DE",0.1432,13.49,61.8,756,97,95.4,31.4,13.66,8610,98.48
2012.5,"DK",0.1063,12.77,4.8,797,98.8,80.2,39,26.32,11380,98.48
2012.5,"EE",0.0794,11.34,17,721,96.67,99.2,87.5,25.42,3490,98.48
2012.5,"EL",0.1072,23.42,63.8,404,102.57,93.3,72.2,14.53,4510,98.48
2012.5,"ES",0.1789,20.07,71.5,326,98.42,86.2,22.9,14.8,5420,98.48
2012.5,"FI",0.1097,14.5,48.4,982,96.51,86,25,35.58,9140,98.48
2012.5,"FR",0.107,15.79,48.1,667,98.05,84.4,84.9,13.74,7790,98.48
2012.5,"HR",0.11,10.49,48.6,593,97.88,95.1,83,27.4,2840,98.48
2012.5,"HU",0.1233,11.07,50.1,636,98.27,80.4,50,15.87,2640,98.48
2012.5,"IE",0.1954,15.59,87.6,602,99.1,89.9,54.5,7.34,9730,98.48
2012.5,"IS",0.092,14.5,13.6,1241,95,47.2,56,72.03,9720,98.48
2012.5,"IT",0.1525,17.92,77.9,572,97.5,89.9,26.5,16.09,6660,98.48
2012.5,"LT",0.1048,14.03,76.5,505,99.42,112,27.4,22.06,3010,98.48
2012.5,"LU",0.1477,14.93,97.3,922,96.63,104.3,56,3.34,20030,98.48
2012.5,"LV",0.0955,12.39,56.1,654,99.28,84.8,84.4,36.37,2850,98.48
2012.5,"ME",0.0825,15.02,28.9,443,96.5,91,99.4,42.63,1594,98.48
2012.5,"MK",0.0369,13.89,46.7,251,96.09,89.4,90,18.51,1595,98.48
2012.5,"MT",0.1598,20.67,102.6,173,99.59,88.4,100,3.31,4640,98.48
2012.5,"NL",0.1378,14.71,27.2,664,97,95.2,51.5,4.68,9450,98.48
2012.5,"NO",0.1266,14.5,-531,892,93.6,88.9,29.9,66.15,19110,98.48
2012.5,"PL",0.1195,13.01,29,542,100,93.3,16.9,11.13,2520,98.48
2012.5,"PT",0.1174,19.09,76.4,254,99.33,86.3,40.5,25.14,4050,98.48
2012.5,"RO",0.0748,4.05,20.4,394,95.76,92.3,26.8,23.36,1790,98.48
2012.5,"SE",0.1345,18.62,31.4,824,98.19,77.9,44.4,50.52,11250,98.48
2012.5,"SI",0.1192,15.66,49.9,588,97.69,95,56.2,21.61,4480,98.48
2012.5,"SK",0.1404,11.91,61.2,390,99.01,87.3,81.3,10.29,3590,98.48
2012.5,"TR",0.1169,9.36,75.5,264,78.39,96.9,55.6,13.56,1678,98.48
2012.5,"UK",0.1701,15.29,45.6,644,95.6,98.2,40.5,4.95,8470,98.48
2013,"AL",0.0963,12.74,25.3,200,97.15,90.2,56.9,33.17,1596,88.06
2013,"AT",0.1413,15.84,61.2,819,96.54,85.3,55.5,32.77,9120,88.06
2013,"BA",0.0686,12.3,35.1,528,96.73,90.4,45.8,19.31,1597,88.06
2013,"BE",0.1583,14.53,76.8,812,96.74,87,64.9,7.52,8500,88.06
2013,"BG",0.0771,11.87,38.3,308,103.62,109,36.8,18.9,1210,88.06
2013,"CY",0.2277,13.38,96.1,356,100.62,100,100,8.46,4980,88.06
2013,"CZ",0.1378,14.71,27.4,691,99.3,77.9,67.5,13.93,3560,88.06
2013,"DE",0.1493,13.77,62.4,775,97.5,95.4,32,13.77,8470,88.06
2013,"DK",0.1064,12.25,12.3,799,98.4,81.9,41,27.17,11110,88.06
2013,"EE",0.0994,11.44,14,708,97.77,98.7,87,25.32,3370,88.06
2013,"EL",0.117,17.4,61.8,348,102.65,93.3,67.5,15.33,3850,88.06
2013,"ES",0.1752,16.16,70.1,320,99.22,84.8,22,15.32,5290,88.06
2013,"FI",0.1102,14.09,49.7,951,97.79,87.2,24.7,36.73,8940,88.06
2013,"FR",0.1051,15.69,48,682,98.34,84.4,83.8,14.04,7920,88.06
2013,"HR",0.1091,10.34,47.4,586,98.99,94,84,28.04,2330,88.06
2013,"HU",0.1061,9.46,50.1,628,99.12,79.5,52.9,16.2,2270,88.06
2013,"IE",0.1951,15.13,91.6,607,98.8,90.4,54,7.62,9390,88.06
2013,"IS",0.0831,14.09,13.5,1233,96.6,45.7,56.9,71.66,8680,88.06
2013,"IT",0.1498,15.66,76.7,568,97.9,87.8,27,16.74,6280,88.06
2013,"LT",0.086,13.84,75.6,496,100.08,112.3,24.4,22.69,2610,88.06
2013,"LU",0.1447,15.66,97.1,919,97.41,103,56.9,3.53,20210,88.06
2013,"LV",0.0964,11.14,55.9,630,98.82,85.1,79.8,37.04,2520,88.06
2013,"ME",0.0835,12.74,23.5,433,97.09,90.3,99.4,43.74,1597,88.06
2013,"MK",0.039,13.12,46.7,251,98.58,89.4,90,18.51,1598,88.06
2013,"MT",0.1585,16.53,104.1,174,94.67,87.5,100,3.76,4350,88.06
2013,"NL",0.134,12.79,23.7,679,97.7,96,49.1,4.69,9620,88.06
2013,"NO",0.1373,14.09,-472.4,882,94.7,82.5,31.2,66.75,19910,88.06
2013,"PL",0.1155,10.61,26.3,537,100.2,92.5,17.3,11.37,2380,88.06
2013,"PT",0.121,18.25,73.3,252,98.4,84.2,43.9,25.7,3890,88.06
2013,"RO",0.089,4.22,18.3,386,98.79,91.8,26.8,23.89,1380,88.06
2013,"RS",0.0467,10.54,24.1,397,94.9,89.4,53.5,21.09,1160,88.06
2013,"SE",0.1359,18.64,32.8,802,98.2,77.1,44.8,50.8,11320,88.06
2013,"SI",0.1177,14.14,47.8,584,98.91,93.9,57.1,22.41,4110,88.06
2013,"SK",0.1384,11.54,60.8,397,100.43,86.6,83.8,10.13,3180,88.06
2013,"TR",0.1186,9.37,75.4,260,83.15,96.5,56.8,13.91,1680,88.06
2013,"UK",0.1658,14.03,47.8,646,97.1,97.7,29.3,5.5,8070,88.06
2013,"XK",0.0407,12.74,21.8,272,97.86,89.4,98.8,18.62,1599,88.06
2013.5,"AL",0.0962,13.33,27,196,98.16,89.6,56.3,32.32,1600,97.49
2013.5,"AT",0.1361,15.55,63.4,775,97.15,83.9,55.5,33.21,9570,97.49
2013.5,"BA",0.068,11.28,31.7,392,97.74,89.9,47.6,22.09,1601,97.49
2013.5,"BE",0.1641,14.53,78,740,97.91,86.4,62.4,7.77,8530,97.49
2013.5,"BG",0.0735,12,36.7,304,102.49,109.6,35.9,18.47,1550,97.49
2013.5,"CY",0.2028,14.36,94.6,350,102.28,100.4,100,8.81,5330,97.49
2013.5,"CZ",0.1348,13.21,28.7,657,99.5,78.1,67.6,14.5,3870,97.49
2013.5,"DE",0.1489,14.43,62.1,718,98.9,95.1,32,14.08,8860,97.49
2013.5,"DK",0.102,11.89,12.3,767,99.2,79.6,38.8,28.24,11510,97.49
2013.5,"EE",0.1007,10.4,12.6,692,100.49,100.2,85.9,25.73,3690,97.49
2013.5,"EL",0.1193,20.22,63.6,350,102.09,91.4,69.5,15.5,4360,97.49
2013.5,"ES",0.1787,19.83,71.3,320,100.29,85.7,22.9,15.72,5400,97.49
2013.5,"FI",0.1087,14.16,49.9,945,98.96,82.9,24,37.75,9340,97.49
2013.5,"FR",0.1105,16.84,47.1,620,99.22,82,85.3,14.31,7880,97.49
2013.5,"HR",0.106,10.4,45.8,556,100.49,93.7,82.2,27.93,2820,97.49
2013.5,"HU",0.1019,9.19,55,592,99.99,79.2,53.5,15.41,2650,97.49
2013.5,"IE",0.2026,16.64,88.9,582,99.9,89.2,52.5,8.11,10140,97.49
2013.5,"IS",0.0846,14.16,13.7,1204,98.99,45.9,56.3,71.07,9810,97.49
2013.5,"IT",0.1501,17.25,76.3,527,98.7,87.8,28,16.91,6630,97.49
2013.5,"LT",0.0878,14.09,75.2,487,100.03,110.1,22.5,23.14,3220,97.49
2013.5,"LU",0.1429,14.1,96.8,882,98.35,101.8,56.3,4.02,21030,97.49
2013.5,"LV",0.0853,11.09,48.2,626,99.82,84.2,67.3,37.83,2980,97.49
2013.5,"ME",0.0855,13.33,26.7,422,98.1,89.7,99.3,43.92,1602,97.49
2013.5,"MK",0.041,13.48,49.1,252,99.66,88.9,90.7,19.03,1602,97.49
2013.5,"MT",0.1609,18.74,100.9,172,100.52,87.1,100,4.25,4950,97.49
2013.5,"NL",0.1378,14.45,27.3,610,100,96.4,48.2,5.05,9610,97.49
2013.5,"NO",0.1279,14.16,-516.5,852,96.3,88.2,30.9,67.97,18650,97.49
2013.5,"PL",0.1121,11.49,27.9,518,100.9,92.3,17.6,11.43,2490,97.49
2013.5,"PT",0.1243,20.09,71.8,261,100.12,83.1,45.2,27.6,4160,97.49
2013.5,"RO",0.0896,4.46,17.5,379,99.04,91.9,28.4,24.37,1970,97.49
2013.5,"RS",0.0503,11.29,26,392,96.4,88.9,52.1,21.98,1300,97.49
2013.5,"SE",0.1321,18.81,32.5,774,98.96,75.9,43.8,51.34,11080,97.49
2013.5,"SI",0.1176,14.82,46.6,538,100.42,89.8,54.8,21.97,4540,97.49
2013.5,"SK",0.1366,11.99,61.5,378,100.64,85.7,82.8,10.92,3620,97.49
2013.5,"TR",0.1053,8.5,75.8,254,85.13,95.9,56.2,13.75,1681,97.49
2013.5,"UK",0.1712,15.55,47.3,600,98.3,96.2,29.3,6.12,8090,97.49
2013.5,"XK",0.0402,13.33,24.5,268,98.74,88.9,98.8,19.08,1603,97.49
2014,"AL",0.0963,12.32,28.7,193,98.06,89,55.8,31.48,1604,105.03
2014,"AT",0.1321,15.39,65.6,731,98.01,82.5,55.5,33.65,9270,105.03
2014,"BA",0.0676,11.28,28.2,256,97.66,89.3,49.4,24.87,1604,105.03
2014,"BE",0.1673,14.25,79.2,668,97.82,85.8,59.8,8.03,8680,105.03
2014,"BG",0.0689,11.36,35.2,300,102.21,110.1,35,18.05,1190,105.03
2014,"CY",0.1861,11.83,93.1,345,99.04,100.8,100,9.17,4880,105.03
2014,"CZ",0.1137,12.59,30.1,623,99.6,78.2,67.7,15.08,3460,105.03
2014,"DE",0.1435,14.18,61.8,662,98.6,94.7,32,14.39,8870,105.03
2014,"DK",0.1038,10.13,12.2,735,99.2,77.3,36.6,29.31,11410,105.03
2014,"EE",0.0967,10.73,11.2,676,99.3,101.6,84.8,26.14,3540,105.03
2014,"EL",0.1204,16.2,65.5,353,101.21,89.5,71.5,15.68,3740,105.03
2014,"ES",0.1702,16.62,72.6,319,99.49,86.6,23.8,16.12,5340,105.03
2014,"FI",0.107,13.71,50,939,99.63,78.6,23.3,38.78,9050,105.03
2014,"FR",0.1064,16.14,46.2,559,99.09,79.6,86.8,14.58,8020,105.03
2014,"HR",0.1004,10.32,44.2,526,99.4,93.3,80.3,27.82,2280,105.03
2014,"HU",0.0946,7.99,59.8,556,99.93,78.8,54,14.62,2380,105.03
2014,"IE",0.2008,15.62,86.1,558,99.1,88.1,51,8.6,10020,105.03
2014,"IS",0.0895,13.71,14,1175,98.07,46,55.8,70.48,9170,105.03
2014,"IT",0.1539,14.78,75.8,486,98.5,87.8,29,17.08,6360,105.03
2014,"LI",0.1393,18.51,33.9,513,98.78,88.1,55.8,23,9270,105.03
2014,"LT",0.0893,12.84,74.9,478,100.33,107.9,20.6,23.59,2790,105.03
2014,"LU",0.1431,13.29,96.5,844,98.83,100.5,55.8,4.51,21750,105.03
2014,"LV",0.086,10.65,40.6,621,99.28,83.3,54.8,38.63,2650,105.03
2014,"ME",0.0858,12.32,29.9,412,98.01,89.1,99.2,44.11,1605,105.03
2014,"MK",0.0418,12.99,51.5,253,100.07,88.5,91.4,19.56,1605,105.03
2014,"MT",0.1404,15.49,97.7,170,95.52,86.7,100,4.74,4720,105.03
2014,"NL",0.1325,12.6,30.9,541,98.48,96.9,47.4,5.42,9770,105.03
2014,"NO",0.1173,13.71,-560.6,821,96.7,93.8,30.5,69.19,18620,105.03
2014,"PL",0.1107,11.05,29.4,499,100.8,92.1,17.9,11.49,2480,105.03
2014,"PT",0.1268,19.82,70.2,270,98.45,81.9,46.5,29.51,3940,105.03
2014,"RO",0.091,4.44,16.7,372,99.96,92,29.9,24.84,1440,105.03
2014,"RS",0.0499,10.8,27.9,386,97.7,88.5,50.8,22.86,1160,105.03
2014,"SE",0.1264,18.11,32.3,746,98.35,74.8,42.9,51.87,11120,105.03
2014,"SI",0.1152,13.85,45.5,493,99.8,85.8,52.4,21.54,4260,105.03
2014,"SK",0.1224,11.75,62.1,360,100.38,84.7,81.9,11.71,3240,105.03
2014,"TR",0.0955,7.47,76.3,248,89.66,95.3,55.6,13.6,1682,105.03
2014,"UK",0.1826,15.87,46.8,554,99,94.8,29.3,6.74,8710,105.03
2014,"XK",0.041,12.32,27.2,265,98.64,88.5,98.7,19.54,1606,105.03
2014.5,"AL",0.0967,12.92,20.7,189,98.96,88.6,55.7,32.93,1607,97.49
2014.5,"AT",0.1294,15,63,748,98.77,82.8,55.5,33.6,9750,97.49
2014.5,"BA",0.0689,11.28,31,280,98.56,88.9,48.7,25.74,1607,97.49
2014.5,"BE",0.1678,13.93,81.3,701,98.43,87.9,54.1,8.02,8760,97.49
2014.5,"BG",0.0746,11.2,35.8,303,101.35,110.9,33.8,18.16,1650,97.49
2014.5,"CY",0.1915,13.27,95.2,365,103.19,100.7,100,9.55,5270,97.49
2014.5,"CZ",0.1129,12.92,31,632,100,78.5,67.7,15.08,3840,97.49
2014.5,"DE",0.144,14.26,62,668,99.6,94.8,32,14.64,9140,97.49
2014.5,"DK",0.101,9.44,12.6,759,99.7,74.9,34.8,30.07,11730,97.49
2014.5,"EE",0.0982,10.89,10.5,664,100.47,97.1,82.3,27.19,3870,97.49
2014.5,"EL",0.1216,17.98,68.3,382,101.23,87.3,71.1,15.69,4420,97.49
2014.5,"ES",0.1861,21.37,72.7,321,99.93,87.6,24.1,16.18,5480,97.49
2014.5,"FI",0.105,13.7,49,922,99.91,77.2,22.8,39.05,9410,97.49
2014.5,"FR",0.1164,17.4,46,574,99.78,79.7,86.2,14.8,7970,97.49
2014.5,"HR",0.1013,10.56,46.5,552,101.04,92,79,28.39,2830,97.49
2014.5,"HU",0.0902,7.67,56.9,582,100.45,78.9,53.5,14.56,2750,97.49
2014.5,"IE",0.2085,17.21,87.4,568,100.3,87.8,53,8.85,10860,97.49
2014.5,"IS",0.0914,13.7,15.2,1180,101.26,47.2,55.7,70.37,11020,97.49
2014.5,"IT",0.1468,17.4,76.4,510,98.7,87.7,28,17.3,6660,97.49
2014.5,"LI",0.1408,19.54,34.5,520,99.59,87.8,55.7,23,9750,97.49
2014.5,"LT",0.0883,11.46,75.2,473,100.5,106.8,21.6,24.67,3380,97.49
2014.5,"LU",0.1431,12.71,96.2,870,99.57,98.4,55.7,4.78,22000,97.49
2014.5,"LV",0.0854,10.74,45.9,590,100.43,84.7,56.1,38.08,3090,97.49
2014.5,"ME",0.0867,12.92,30,420,98.89,88.7,98.9,43.6,1608,97.49
2014.5,"MK",0.0414,13.38,52,255,99.82,88.1,90.6,19.54,1608,97.49
2014.5,"MT",0.1189,17.69,97.5,174,101.09,79.6,100,4.93,5280,97.49
2014.5,"NL",0.1326,13.32,39.7,552,100.26,98.4,43.3,5.54,9710,97.49
2014.5,"NO",0.1182,13.7,-569,836,98.4,93.1,29.2,69.19,17920,97.49
2014.5,"PL",0.1097,11.3,29.7,499,100.8,92.2,17.6,11.62,2650,97.49
2014.5,"PT",0.1301,22.27,73.3,270,99.44,84.4,44.5,30.01,4270,97.49
2014.5,"RO",0.0906,4.26,16.7,372,100.49,91.4,27.8,24.81,2100,97.49
2014.5,"RS",0.049,11.38,27.8,392,98.8,88.1,75,22.43,1260,97.49
2014.5,"SE",0.1194,17.38,31.2,752,99.35,76.7,41.8,52.44,10840,97.49
2014.5,"SI",0.1151,12.96,47.6,516,100.75,86.7,51.8,21.72,4700,97.49
2014.5,"SK",0.1237,12.01,61.1,363,100.49,84.7,77.5,12.3,3720,97.49
2014.5,"TR",0.104,8.57,77.1,253,93.17,93.7,55.8,13.6,1684,97.49
2014.5,"UK",0.1917,17.08,42.2,563,99.9,92.2,29.3,7.54,9020,97.49
2014.5,"XK",0.0441,12.92,27.4,266,99.47,88.1,98.1,19.01,1609,97.49
2015,"AL",0.0676,12.29,12.6,185,98.03,88.2,55.7,34.39,1609,98.17
2015,"AT",0.1261,14.97,60.4,766,98.48,83.2,55.5,33.54,9520,98.17
2015,"BA",0.0694,11.3,33.7,303,97.66,88.4,48,26.61,1609,98.17
2015,"BE",0.1817,13.27,83.4,734,97.2,90.1,48.5,8,8900,98.17
2015,"BG",0.0785,11.05,36.4,306,99.8,111.8,32.5,18.26,1300,98.17
2015,"CY",0.1574,11.91,97.3,385,98.31,100.5,100,9.93,4960,98.17
2015,"CZ",0.1134,13.18,31.9,642,99.5,78.8,67.7,15.07,3660,98.17
2015,"DE",0.1431,14.13,62.1,673,98.1,94.9,32,14.9,9060,98.17
2015,"DK",0.0935,11.53,13,783,98.9,72.5,33,30.84,11750,98.17
2015,"EE",0.0951,9.95,9.8,652,98.78,92.6,79.8,28.23,3630,98.17
2015,"EL",0.1211,15.13,71,412,98.42,85.2,70.7,15.69,3750,98.17
2015,"ES",0.1815,16.14,72.8,323,98.04,88.6,24.5,16.23,5540,98.17
2015,"FI",0.1026,13.73,48,904,99.49,75.9,22.3,39.32,9140,98.17
2015,"FR",0.1111,15.57,45.9,589,98.7,79.7,85.7,15.01,8170,98.17
2015,"HR",0.1008,10.5,48.8,577,98.77,90.7,77.8,28.97,2320,98.17
2015,"HU",0.0887,7.72,53.9,607,98.56,79,53.1,14.49,2520,98.17
2015,"IE",0.197,15.43,88.7,579,98.7,87.5,55,9.11,13530,98.17
2015,"IS",0.095,13.73,16.4,1186,98.02,48.5,55.7,70.26,10830,98.17
2015,"IT",0.1507,14,77,535,98,87.6,27,17.53,6410,98.17
2015,"LI",0.161,20.65,35,526,98.69,87.5,55.7,23,9520,98.17
2015,"LT",0.0874,9.71,75.5,468,98.96,105.7,22.7,25.75,2830,98.17
2015,"LU",0.1331,12.08,95.9,897,97.69,96.3,55.7,5.05,22500,98.17
2015,"LV",0.1083,10.9,51.2,559,98.94,86,57.4,37.54,2760,98.17
2015,"MD",0.0819,8.24,75,531,98.53,87.2,79.1,24,1685,98.17
2015,"ME",0.0869,12.29,30.1,427,97.99,88.3,98.6,43.09,1610,98.17
2015,"MK",0.07,12.76,52.5,257,99.41,87.7,89.8,19.53,1610,98.17
2015,"MT",0.1197,14.57,97.3,179,96.29,72.5,100,5.12,5270,98.17
2015,"NL",0.1285,11.71,48.5,564,97.82,99.9,39.3,5.66,9850,98.17
2015,"NO",0.1133,13.73,-577.4,850,98.5,92.4,28,69.19,17240,98.17
2015,"PL",0.1125,11.3,29.9,499,99.7,92.3,17.4,11.74,2580,98.17
2015,"PT",0.115,20.93,76.3,269,98.09,86.9,42.5,30.51,4130,98.17
2015,"RO",0.0927,4.17,16.7,372,100.46,90.8,25.7,24.78,1580,98.17
2015,"RS",0.0472,11.78,27.7,398,98.1,87.7,99.2,21.99,1130,98.17
2015,"SE",0.1183,16.98,30,757,98.71,78.5,40.6,53.01,11040,98.17
2015,"SI",0.1123,12.55,49.7,538,99.08,87.6,51.3,21.89,4390,98.17
2015,"SK",0.1223,11.48,60.1,366,99.87,84.6,73.1,12.88,3360,98.17
2015,"TR",0.1081,8.7,77.9,258,96.12,92.1,56,13.6,1686,98.17
2015,"UK",0.1759,16.44,37.7,572,99.3,89.6,29.3,8.34,9850,98.17
2015,"XK",0.0481,12.29,27.6,266,98.56,87.7,97.4,18.48,1611,98.17
2015.5,"AL",0.0683,12.27,16.4,179,99.35,87.7,55.4,34.94,1611,48.24
2015.5,"AT",0.1239,14.53,61.2,777,99.89,83.7,55.5,33.45,9990,48.24
2015.5,"BA",0.0708,11.3,32.6,314,98.98,87.9,46,25.98,1612,48.24
2015.5,"BE",0.1842,13.27,79.2,734,99.27,86.8,55.5,8.36,8990,48.24
2015.5,"BG",0.0798,9.05,37.5,311,100.34,109.2,34.8,18.51,1710,48.24
2015.5,"CY",0.1463,12.4,96.6,390,100.7,100.2,100,9.89,5410,48.24
2015.5,"CZ",0.1153,13.39,32.2,656,100.5,79.8,68.1,15,4150,48.24
2015.5,"DE",0.1427,14.26,62.9,682,100.9,94.8,32.8,14.89,9370,48.24
2015.5,"DK",0.0883,10.68,13.6,794,100.2,73,34.1,31.34,11910,48.24
2015.5,"EE",0.0951,7.98,8.9,680,100.61,92.5,80.3,28.46,4030,48.24
2015.5,"EL",0.1227,16.82,72,408,99.96,83.4,71.3,15.54,4320,48.24
2015.5,"ES",0.1864,21.31,72.1,325,99.9,86.2,25,16.83,5740,48.24
2015.5,"FI",0.1009,13.47,47,938,99.82,76.8,22.5,39.17,9560,48.24
2015.5,"FR",0.1113,16.17,46.6,602,100,80.8,84.1,15.35,8110,48.24
2015.5,"HR",0.1003,10.21,48.6,577,100.81,91.3,79.2,28.62,2950,48.24
2015.5,"HU",0.0902,7.7,54.8,618,100.97,79.4,53,14.4,2920,48.24
2015.5,"IE",0.1991,16.7,78.8,572,100.5,86.8,51,9.18,14440,48.24
2015.5,"IS",0.0998,13.47,17.6,1224,101.76,49.1,55.4,70.22,12410,48.24
2015.5,"IT",0.1479,16.22,77.3,533,99.1,87.6,25.5,17.47,6810,48.24
2015.5,"LI",0.1577,21.07,34.6,533,99.91,87,55.4,23.5,9990,48.24
2015.5,"LT",0.0863,10.01,75.1,484,100.27,106,18.5,25.68,3490,48.24
2015.5,"LU",0.1331,11.5,96,902,99.74,94.7,55.4,5.24,21840,48.24
2015.5,"LV",0.1096,10.65,49.2,572,100.27,86.3,58,37.34,3260,48.24
2015.5,"MD",0.0881,8.17,74.5,536,99.78,86.8,79.8,24,1687,48.24
2015.5,"ME",0.0874,12.27,32.5,426,99.28,87.7,98.2,42.32,1612,48.24
2015.5,"MK",0.0707,12.91,55.7,247,100.09,87.2,85.6,18.79,1612,48.24
2015.5,"MT",0.1209,16.52,99.2,174,102.33,67.1,100,5.66,5870,48.24
2015.5,"NL",0.1238,12.79,47.2,571,101.07,98.9,38.3,5.74,10060,48.24
2015.5,"NO",0.0994,13.47,-593.9,854,99.9,93,30.6,69.68,16060,48.24
2015.5,"PL",0.1105,11.25,30.3,510,100.4,91.6,16.7,11.5,2730,48.24
2015.5,"PT",0.1153,21.06,74.2,272,100.15,86,44.8,30.69,4440,48.24
2015.5,"RO",0.0938,4.98,19.3,374,99.07,89.6,27.1,24.91,2250,48.24
2015.5,"RS",0.0499,10.11,28.7,406,100,87.2,99.1,21.57,1290,48.24
2015.5,"SE",0.1202,17.93,31.7,764,100.13,76,41.3,53.19,11160,48.24
2015.5,"SI",0.1126,12.09,49.5,547,100.07,88.8,52.6,21.59,4830,48.24
2015.5,"SK",0.1232,11.45,60.3,370,100.27,84.8,72.2,12.46,3880,48.24
2015.5,"TR",0.0972,7.98,76.7,260,99.77,92.1,56,13.67,1688,48.24
2015.5,"UK",0.1808,17.3,36.6,575,100,87.9,29.3,8.66,10210,48.24
2015.5,"XK",0.0483,12.27,25.6,288,99.78,87.2,96.7,21.48,1613,48.24
2016,"AL",0.0687,10.19,20.2,173,98.63,87.1,55.1,35.49,1613,47.12
2016,"AT",0.1242,14.06,62,788,99.85,84.1,55.5,33.37,9870,47.12
2016,"BA",0.0711,8.09,31.5,324,98.28,87.4,43.9,25.36,1613,47.12
2016,"BE",0.1567,11.53,75,734,98.99,83.6,62.6,8.71,9050,47.12
2016,"BG",0.0797,8.52,38.5,316,99.4,106.5,37,18.76,1400,47.12
2016,"CY",0.1194,10,95.8,394,97.25,99.9,100,9.86,5170,47.12
2016,"CZ",0.1161,13.38,32.6,671,100,80.7,68.4,14.93,3910,47.12
2016,"DE",0.1388,13.78,63.8,692,98.5,94.7,33.5,14.88,9280,47.12
2016,"DK",0.0897,9.56,14.2,804,99.3,73.4,35.2,31.84,11840,47.12
2016,"EE",0.0935,7.28,8,707,98.85,92.4,80.8,28.68,3890,47.12
2016,"EL",0.1162,12.28,72.9,404,98.3,81.6,72,15.39,3730,47.12
2016,"ES",0.1718,14.9,71.3,327,97.63,83.9,25.4,17.43,5730,47.12
2016,"FI",0.1017,12.01,45.9,972,99.52,77.7,22.7,39.01,9390,47.12
2016,"FR",0.1087,13.96,47.3,615,99.02,81.8,82.5,15.68,8300,47.12
2016,"HR",0.1002,9.52,48.4,577,98.6,92,80.7,28.27,2410,47.12
2016,"HU",0.0877,7.53,55.8,629,99.52,79.8,52.9,14.31,2590,47.12
2016,"IE",0.1895,14.94,68.9,564,98.7,86.2,47,9.26,13660,47.12
2016,"IS",0.1035,12.01,18.9,1262,99.13,49.8,55.1,70.17,11840,47.12
2016,"IT",0.1376,13.16,77.7,531,98.4,87.5,24,17.41,6630,47.12
2016,"LI",0.1509,17.96,34.3,539,99.19,86.5,55.1,24,9870,47.12
2016,"LT",0.0859,9.48,74.8,500,99.62,106.3,14.3,25.61,2990,47.12
2016,"LU",0.1327,10.92,96.1,906,98.13,93,55.1,5.44,22810,47.12
2016,"LV",0.1077,9.25,47.2,584,98.63,86.6,58.6,37.14,2870,47.12
2016,"MD",0.0962,7.76,74,542,99.17,86.4,80.5,24,1689,47.12
2016,"ME",0.0856,10.19,34.9,425,98.59,87.2,97.7,41.56,1614,47.12
2016,"MK",0.0696,11.6,59,237,99.84,86.7,81.3,18.04,1614,47.12
2016,"MT",0.1197,12.72,101.1,170,97.07,61.7,100,6.21,5470,47.12
2016,"NL",0.1206,10.41,45.9,578,98.03,97.9,37.3,5.83,10080,47.12
2016,"NO",0.1042,12.01,-610.5,857,101.6,93.5,33.3,70.16,15060,47.12
2016,"PL",0.1037,8.84,30.8,521,99.4,90.9,16,11.27,2560,47.12
2016,"PT",0.1239,19.38,72.2,276,98.78,85,47,30.86,4320,47.12
2016,"RO",0.0914,4.87,21.9,376,98.95,88.4,28.5,25.03,1660,47.12
2016,"RS",0.049,9.47,29.7,414,100.7,86.7,98.9,21.15,1180,47.12
2016,"SE",0.1218,16.92,33.3,772,99.96,73.5,42,53.37,11400,47.12
2016,"SI",0.1112,11.84,49.3,556,98.32,89.9,53.9,21.29,4550,47.12
2016,"SK",0.1154,10.65,60.6,374,99.24,84.9,71.3,12.03,3440,47.12
2016,"TR",0.102,7.72,75.5,261,105.35,92.1,56.1,13.74,1690,47.12
2016,"UA",0.0207,4.2,29.3,545,99.16,86.1,56.1,24,1690,47.12
2016,"UK",0.1576,14.28,35.6,578,99.5,86.2,29.3,8.98,9770,47.12
2016,"XK",0.0483,10.19,23.6,309,99.08,86.7,96,24.47,1614,47.12
2016.5,"AL",0.0695,9.84,29.2,172,99.88,86.5,53.5,34.98,1615,33.62
2016.5,"AT",0.1222,13.7,63,789,100.49,84.6,55.5,33.25,10150,33.62
